product_id,product_category_name
prod_01006,brinquedos
prod_01007,automotivo
prod_01008,moveis_decoracao
prod_01009,perfumaria
prod_01010,relogios_presentes
prod_01011,relogios_presentes
prod_01012,esporte_lazer
prod_01013,utilidades_domesticas
prod_01014,utilidades_domesticas
prod_01015,moveis_escritorio
prod_01016,fashion_bolsas_e_acessorios
prod_01017,perfumaria
prod_01018,esporte_lazer
prod_01019,cool_stuff
prod_01020,automotivo
prod_01021,informatica_acessorios
prod_01022,cama_mesa_banho
prod_01023,cama_mesa_banho
prod_01024,cama_mesa_banho
prod_01025,cama_mesa_banho
prod_01026,cool_stuff
prod_01027,automotivo
prod_01028,papelaria
prod_01029,cama_mesa_banho
prod_01030,utilidades_domesticas
prod_01031,eletronicos
prod_01032,automotivo
prod_01033,esporte_lazer
prod_01034,ferramentas_jardim
prod_01035,informatica_acessorios
prod_01036,informatica_acessorios
prod_01037,beleza_saude
prod_01038,moveis_decoracao
prod_01039,telefonia
prod_01040,fashion_bolsas_e_acessorios
prod_01041,brinquedos
prod_01042,beleza_saude
prod_01043,cool_stuff
prod_01044,relogios_presentes
prod_01045,esporte_lazer
prod_01046,esporte_lazer
prod_01047,eletronicos
prod_01048,eletronicos
prod_01049,informatica_acessorios
prod_01050,telefonia
prod_01051,utilidades_domesticas
prod_01052,ferramentas_jardim
prod_01053,telefonia
prod_01054,moveis_decoracao
prod_01055,bebes
prod_01056,cama_mesa_banho
prod_01057,utilidades_domesticas
prod_01058,moveis_escritorio
prod_01059,cool_stuff
prod_01060,eletronicos
prod_01061,moveis_escritorio
prod_01062,cama_mesa_banho
prod_01063,moveis_decoracao
prod_01064,beleza_saude
prod_01065,pet_shop
prod_01066,telefonia
prod_01067,telefonia
prod_01068,ferramentas_jardim
prod_01069,moveis_decoracao
prod_01070,esporte_lazer
prod_01071,esporte_lazer
prod_01072,informatica_acessorios
prod_01073,esporte_lazer
prod_01074,ferramentas_jardim
prod_01075,ferramentas_jardim
prod_01076,esporte_lazer
prod_01077,informatica_acessorios
prod_01078,fashion_bolsas_e_acessorios
prod_01079,relogios_presentes
prod_01080,moveis_decoracao
prod_01081,telefonia
prod_01082,informatica_acessorios
prod_01083,cool_stuff
prod_01084,moveis_decoracao
prod_01085,beleza_saude
prod_01086,relogios_presentes
prod_01087,esporte_lazer
prod_01088,eletronicos
prod_01089,informatica_acessorios
prod_01090,cool_stuff
prod_01091,cama_mesa_banho
prod_01092,perfumaria
prod_01093,utilidades_domesticas
prod_01094,informatica_acessorios
prod_01095,fashion_bolsas_e_acessorios
prod_01096,beleza_saude
prod_01097,informatica_acessorios
prod_01098,esporte_lazer
prod_01099,moveis_decoracao
prod_01100,moveis_decoracao
prod_01101,alimentos_bebidas
prod_01102,informatica_acessorios
prod_01103,beleza_saude
prod_01104,moveis_escritorio
prod_01105,utilidades_domesticas
prod_01106,moveis_decoracao
prod_01107,automotivo
prod_01108,utilidades_domesticas
prod_01109,papelaria
prod_01110,utilidades_domesticas
prod_01111,telefonia
prod_01112,moveis_decoracao
prod_01113,esporte_lazer
prod_01114,ferramentas_jardim
prod_01115,papelaria
prod_01116,utilidades_domesticas
prod_01117,automotivo
prod_01118,moveis_decoracao
prod_01119,informatica_acessorios
prod_01120,cool_stuff
prod_01121,cama_mesa_banho
prod_01122,beleza_saude
prod_01123,brinquedos
prod_01124,eletronicos
prod_01125,cama_mesa_banho
prod_01126,beleza_saude
prod_01127,esporte_lazer
prod_01128,telefonia
prod_01129,cama_mesa_banho
prod_01130,relogios_presentes
prod_01131,papelaria
prod_01132,relogios_presentes
prod_01133,moveis_escritorio
prod_01134,esporte_lazer
prod_01135,perfumaria
prod_01136,perfumaria
prod_01137,beleza_saude
prod_01138,papelaria
prod_01139,perfumaria
prod_01140,automotivo
prod_01141,telefonia
prod_01142,beleza_saude
prod_01143,esporte_lazer
prod_01144,utilidades_domesticas
prod_01145,relogios_presentes
prod_01146,moveis_escritorio
prod_01147,cool_stuff
prod_01148,eletronicos
prod_01149,automotivo
prod_01150,cool_stuff
prod_01151,papelaria
prod_01152,cama_mesa_banho
prod_01153,esporte_lazer
prod_01154,beleza_saude
prod_01155,utilidades_domesticas
prod_01156,informatica_acessorios
prod_01157,informatica_acessorios
prod_01158,esporte_lazer
prod_01159,automotivo
prod_01160,cama_mesa_banho
prod_01161,pet_shop
prod_01162,bebes
prod_01163,ferramentas_jardim
prod_01164,esporte_lazer
prod_01165,cool_stuff
prod_01166,esporte_lazer
prod_01167,fashion_bolsas_e_acessorios
prod_01168,cama_mesa_banho
prod_01169,eletronicos
prod_01170,moveis_escritorio
prod_01171,brinquedos
prod_01172,automotivo
prod_01173,esporte_lazer
prod_01174,moveis_decoracao
prod_01175,beleza_saude
prod_01176,informatica_acessorios
prod_01177,eletronicos
prod_01178,beleza_saude
prod_01179,brinquedos
prod_01180,papelaria
prod_01181,automotivo
prod_01182,cama_mesa_banho
prod_01183,informatica_acessorios
prod_01184,beleza_saude
prod_01185,moveis_decoracao
prod_01186,fashion_bolsas_e_acessorios
prod_01187,utilidades_domesticas
prod_01188,informatica_acessorios
prod_01189,esporte_lazer
prod_01190,bebes
prod_01191,moveis_decoracao
prod_01192,brinquedos
prod_01193,esporte_lazer
prod_01194,beleza_saude
prod_01195,cool_stuff
prod_01196,esporte_lazer
prod_01197,beleza_saude
prod_01198,informatica_acessorios
prod_01199,automotivo
prod_01200,utilidades_domesticas
prod_01201,pet_shop
prod_01202,fashion_bolsas_e_acessorios
prod_01203,papelaria
prod_01204,telefonia
prod_01205,brinquedos
prod_01206,brinquedos
prod_01207,beleza_saude
prod_01208,perfumaria
prod_01209,cama_mesa_banho
prod_01210,cool_stuff
prod_01211,beleza_saude
prod_01212,telefonia
prod_01213,moveis_decoracao
prod_01214,ferramentas_jardim
prod_01215,informatica_acessorios
prod_01216,cool_stuff
prod_01217,automotivo
prod_01218,utilidades_domesticas
prod_01219,bebes
prod_01220,papelaria
prod_01221,telefonia
prod_01222,beleza_saude
prod_01223,informatica_acessorios
prod_01224,alimentos_bebidas
prod_01225,brinquedos
prod_01226,informatica_acessorios
prod_01227,esporte_lazer
prod_01228,brinquedos
prod_01229,beleza_saude
prod_01230,esporte_lazer
prod_01231,relogios_presentes
prod_01232,beleza_saude
prod_01233,telefonia
prod_01234,moveis_decoracao
prod_01235,ferramentas_jardim
prod_01236,utilidades_domesticas
prod_01237,bebes
prod_01238,perfumaria
prod_01239,papelaria
prod_01240,ferramentas_jardim
prod_01241,relogios_presentes
prod_01242,cama_mesa_banho
prod_01243,relogios_presentes
prod_01244,telefonia
prod_01245,utilidades_domesticas
prod_01246,esporte_lazer
prod_01247,bebes
prod_01248,bebes
prod_01249,perfumaria
prod_01250,automotivo
prod_01251,cama_mesa_banho
prod_01252,moveis_decoracao
prod_01253,automotivo
prod_01254,ferramentas_jardim
prod_01255,cool_stuff
prod_01256,telefonia
prod_01257,moveis_decoracao
prod_01258,eletronicos
prod_01259,perfumaria
prod_01260,ferramentas_jardim
prod_01261,relogios_presentes
prod_01262,cool_stuff
prod_01263,beleza_saude
prod_01264,cama_mesa_banho
prod_01265,beleza_saude
prod_01266,utilidades_domesticas
prod_01267,fashion_bolsas_e_acessorios
prod_01268,ferramentas_jardim
prod_01269,ferramentas_jardim
prod_01270,utilidades_domesticas
prod_01271,relogios_presentes
prod_01272,cama_mesa_banho
prod_01273,moveis_decoracao
prod_01274,alimentos_bebidas
prod_01275,pet_shop
prod_01276,brinquedos
prod_01277,beleza_saude
prod_01278,utilidades_domesticas
prod_01279,informatica_acessorios
prod_01280,perfumaria
prod_01281,beleza_saude
prod_01282,informatica_acessorios
prod_01283,alimentos_bebidas
prod_01284,cama_mesa_banho
prod_01285,informatica_acessorios
prod_01286,ferramentas_jardim
prod_01287,ferramentas_jardim
prod_01288,beleza_saude
prod_01289,cool_stuff
prod_01290,bebes
prod_01291,esporte_lazer
prod_01292,informatica_acessorios
prod_01293,relogios_presentes
prod_01294,moveis_decoracao
prod_01295,telefonia
prod_01296,automotivo
prod_01297,beleza_saude
prod_01298,informatica_acessorios
prod_01299,informatica_acessorios
prod_01300,esporte_lazer
prod_01301,moveis_escritorio
prod_01302,utilidades_domesticas
prod_01303,bebes
prod_01304,informatica_acessorios
prod_01305,beleza_saude
prod_01306,moveis_decoracao
prod_01307,moveis_decoracao
prod_01308,bebes
prod_01309,eletronicos
prod_01310,cama_mesa_banho
prod_01311,cama_mesa_banho
prod_01312,informatica_acessorios
prod_01313,beleza_saude
prod_01314,eletronicos
prod_01315,utilidades_domesticas
prod_01316,automotivo
prod_01317,brinquedos
prod_01318,bebes
prod_01319,utilidades_domesticas
prod_01320,alimentos_bebidas
prod_01321,relogios_presentes
prod_01322,cama_mesa_banho
prod_01323,esporte_lazer
prod_01324,brinquedos
prod_01325,bebes
prod_01326,cama_mesa_banho
prod_01327,cama_mesa_banho
prod_01328,perfumaria
prod_01329,beleza_saude
prod_01330,automotivo
prod_01331,relogios_presentes
prod_01332,utilidades_domesticas
prod_01333,brinquedos
prod_01334,esporte_lazer
prod_01335,alimentos_bebidas
prod_01336,informatica_acessorios
prod_01337,automotivo
prod_01338,beleza_saude
prod_01339,moveis_decoracao
prod_01340,ferramentas_jardim
prod_01341,cool_stuff
prod_01342,telefonia
prod_01343,esporte_lazer
prod_01344,beleza_saude
prod_01345,perfumaria
prod_01346,utilidades_domesticas
prod_01347,relogios_presentes
prod_01348,brinquedos
prod_01349,cama_mesa_banho
prod_01350,telefonia
prod_01351,informatica_acessorios
prod_01352,cama_mesa_banho
prod_01353,esporte_lazer
prod_01354,pet_shop
prod_01355,utilidades_domesticas
prod_01356,beleza_saude
prod_01357,informatica_acessorios
prod_01358,fashion_bolsas_e_acessorios
prod_01359,fashion_bolsas_e_acessorios
prod_01360,moveis_decoracao
prod_01361,cama_mesa_banho
prod_01362,ferramentas_jardim
prod_01363,utilidades_domesticas
prod_01364,informatica_acessorios
prod_01365,informatica_acessorios
prod_01366,ferramentas_jardim
prod_01367,relogios_presentes
prod_01368,ferramentas_jardim
prod_01369,moveis_escritorio
prod_01370,papelaria
prod_01371,ferramentas_jardim
prod_01372,beleza_saude
prod_01373,relogios_presentes
prod_01374,fashion_bolsas_e_acessorios
prod_01375,cama_mesa_banho
prod_01376,moveis_decoracao
prod_01377,informatica_acessorios
prod_01378,beleza_saude
prod_01379,ferramentas_jardim
prod_01380,brinquedos
prod_01381,utilidades_domesticas
prod_01382,beleza_saude
prod_01383,beleza_saude
prod_01384,esporte_lazer
prod_01385,cama_mesa_banho
prod_01386,informatica_acessorios
prod_01387,utilidades_domesticas
prod_01388,moveis_decoracao
prod_01389,moveis_decoracao
prod_01390,informatica_acessorios
prod_01391,cama_mesa_banho
prod_01392,eletronicos
prod_01393,utilidades_domesticas
prod_01394,pet_shop
prod_01395,relogios_presentes
prod_01396,beleza_saude
prod_01397,moveis_decoracao
prod_01398,automotivo
prod_01399,automotivo
prod_01400,pet_shop
prod_01401,esporte_lazer
prod_01402,esporte_lazer
prod_01403,cama_mesa_banho
prod_01404,automotivo
prod_01405,utilidades_domesticas
prod_01406,cama_mesa_banho
prod_01407,informatica_acessorios
prod_01408,cool_stuff
prod_01409,cama_mesa_banho
prod_01410,telefonia
prod_01411,informatica_acessorios
prod_01412,beleza_saude
prod_01413,brinquedos
prod_01414,informatica_acessorios
prod_01415,moveis_decoracao
prod_01416,esporte_lazer
prod_01417,moveis_decoracao
prod_01418,telefonia
prod_01419,eletronicos
prod_01420,esporte_lazer
prod_01421,cama_mesa_banho
prod_01422,beleza_saude
prod_01423,beleza_saude
prod_01424,moveis_decoracao
prod_01425,ferramentas_jardim
prod_01426,beleza_saude
prod_01427,telefonia
prod_01428,utilidades_domesticas
prod_01429,informatica_acessorios
prod_01430,telefonia
prod_01431,eletronicos
prod_01432,eletronicos
prod_01433,informatica_acessorios
prod_01434,pet_shop
prod_01435,bebes
prod_01436,moveis_decoracao
prod_01437,utilidades_domesticas
prod_01438,esporte_lazer
prod_01439,telefonia
prod_01440,esporte_lazer
prod_01441,beleza_saude
prod_01442,brinquedos
prod_01443,papelaria
prod_01444,automotivo
prod_01445,beleza_saude
prod_01446,moveis_decoracao
prod_01447,telefonia
prod_01448,ferramentas_jardim
prod_01449,utilidades_domesticas
prod_01450,pet_shop
prod_01451,alimentos_bebidas
prod_01452,telefonia
prod_01453,bebes
prod_01454,brinquedos
prod_01455,automotivo
prod_01456,brinquedos
prod_01457,brinquedos
prod_01458,cama_mesa_banho
prod_01459,fashion_bolsas_e_acessorios
prod_01460,bebes
prod_01461,beleza_saude
prod_01462,telefonia
prod_01463,moveis_decoracao
prod_01464,utilidades_domesticas
prod_01465,informatica_acessorios
prod_01466,cama_mesa_banho
prod_01467,utilidades_domesticas
prod_01468,esporte_lazer
prod_01469,eletronicos
prod_01470,beleza_saude
prod_01471,informatica_acessorios
prod_01472,brinquedos
prod_01473,automotivo
prod_01474,beleza_saude
prod_01475,alimentos_bebidas
prod_01476,esporte_lazer
prod_01477,moveis_decoracao
prod_01478,relogios_presentes
prod_01479,bebes
prod_01480,automotivo
prod_01481,esporte_lazer
prod_01482,beleza_saude
prod_01483,pet_shop
prod_01484,automotivo
prod_01485,brinquedos
prod_01486,beleza_saude
prod_01487,pet_shop
prod_01488,beleza_saude
prod_01489,esporte_lazer
prod_01490,moveis_decoracao
prod_01491,moveis_decoracao
prod_01492,relogios_presentes
prod_01493,fashion_bolsas_e_acessorios
prod_01494,informatica_acessorios
prod_01495,informatica_acessorios
prod_01496,bebes
prod_01497,alimentos_bebidas
prod_01498,moveis_decoracao
prod_01499,utilidades_domesticas
prod_01500,telefonia
prod_01501,informatica_acessorios
prod_01502,beleza_saude
prod_01503,utilidades_domesticas
prod_01504,esporte_lazer
prod_01505,esporte_lazer
prod_01506,eletronicos
prod_01507,cool_stuff
prod_01508,beleza_saude
prod_01509,beleza_saude
prod_01510,utilidades_domesticas
prod_01511,cool_stuff
prod_01512,cool_stuff
prod_01513,perfumaria
prod_01514,moveis_escritorio
prod_01515,relogios_presentes
prod_01516,ferramentas_jardim
prod_01517,cama_mesa_banho
prod_01518,cama_mesa_banho
prod_01519,eletronicos
prod_01520,bebes
prod_01521,cama_mesa_banho
prod_01522,cama_mesa_banho
prod_01523,esporte_lazer
prod_01524,esporte_lazer
prod_01525,ferramentas_jardim
prod_01526,informatica_acessorios
prod_01527,informatica_acessorios
prod_01528,utilidades_domesticas
prod_01529,utilidades_domesticas
prod_01530,informatica_acessorios
prod_01531,cama_mesa_banho
prod_01532,perfumaria
prod_01533,papelaria
prod_01534,esporte_lazer
prod_01535,cama_mesa_banho
prod_01536,alimentos_bebidas
prod_01537,relogios_presentes
prod_01538,moveis_escritorio
prod_01539,cama_mesa_banho
prod_01540,telefonia
prod_01541,moveis_decoracao
prod_01542,esporte_lazer
prod_01543,informatica_acessorios
prod_01544,esporte_lazer
prod_01545,cama_mesa_banho
prod_01546,moveis_decoracao
prod_01547,beleza_saude
prod_01548,telefonia
prod_01549,perfumaria
prod_01550,esporte_lazer
prod_01551,cama_mesa_banho
prod_01552,moveis_escritorio
prod_01553,relogios_presentes
prod_01554,beleza_saude
prod_01555,perfumaria
prod_01556,relogios_presentes
prod_01557,cool_stuff
prod_01558,automotivo
prod_01559,automotivo
prod_01560,utilidades_domesticas
prod_01561,moveis_escritorio
prod_01562,cama_mesa_banho
prod_01563,informatica_acessorios
prod_01564,cool_stuff
prod_01565,esporte_lazer
prod_01566,esporte_lazer
prod_01567,telefonia
prod_01568,automotivo
prod_01569,informatica_acessorios
prod_01570,brinquedos
prod_01571,informatica_acessorios
prod_01572,moveis_decoracao
prod_01573,cama_mesa_banho
prod_01574,cool_stuff
prod_01575,cama_mesa_banho
prod_01576,alimentos_bebidas
prod_01577,brinquedos
prod_01578,cama_mesa_banho
prod_01579,esporte_lazer
prod_01580,beleza_saude
prod_01581,beleza_saude
prod_01582,pet_shop
prod_01583,esporte_lazer
prod_01584,brinquedos
prod_01585,bebes
prod_01586,telefonia
prod_01587,relogios_presentes
prod_01588,esporte_lazer
prod_01589,ferramentas_jardim
prod_01590,informatica_acessorios
prod_01591,automotivo
prod_01592,informatica_acessorios
prod_01593,informatica_acessorios
prod_01594,beleza_saude
prod_01595,telefonia
prod_01596,informatica_acessorios
prod_01597,ferramentas_jardim
prod_01598,telefonia
prod_01599,esporte_lazer
prod_01600,cama_mesa_banho
prod_01601,informatica_acessorios
prod_01602,beleza_saude
prod_01603,moveis_decoracao
prod_01604,utilidades_domesticas
prod_01605,eletronicos
prod_01606,beleza_saude
prod_01607,informatica_acessorios
prod_01608,moveis_decoracao
prod_01609,utilidades_domesticas
prod_01610,informatica_acessorios
prod_01611,cama_mesa_banho
prod_01612,informatica_acessorios
prod_01613,esporte_lazer
prod_01614,relogios_presentes
prod_01615,beleza_saude
prod_01616,automotivo
prod_01617,beleza_saude
prod_01618,eletronicos
prod_01619,cool_stuff
prod_01620,informatica_acessorios
prod_01621,informatica_acessorios
prod_01622,eletronicos
prod_01623,beleza_saude
prod_01624,perfumaria
prod_01625,utilidades_domesticas
prod_01626,moveis_escritorio
prod_01627,moveis_decoracao
prod_01628,fashion_bolsas_e_acessorios
prod_01629,esporte_lazer
prod_01630,beleza_saude
prod_01631,utilidades_domesticas
prod_01632,esporte_lazer
prod_01633,cool_stuff
prod_01634,telefonia
prod_01635,automotivo
prod_01636,cama_mesa_banho
prod_01637,esporte_lazer
prod_01638,telefonia
prod_01639,informatica_acessorios
prod_01640,automotivo
prod_01641,esporte_lazer
prod_01642,moveis_escritorio
prod_01643,beleza_saude
prod_01644,brinquedos
prod_01645,moveis_escritorio
prod_01646,fashion_bolsas_e_acessorios
prod_01647,brinquedos
prod_01648,automotivo
prod_01649,pet_shop
prod_01650,telefonia
prod_01651,informatica_acessorios
prod_01652,fashion_bolsas_e_acessorios
prod_01653,bebes
prod_01654,utilidades_domesticas
prod_01655,eletronicos
prod_01656,automotivo
prod_01657,cama_mesa_banho
prod_01658,utilidades_domesticas
prod_01659,utilidades_domesticas
prod_01660,beleza_saude
prod_01661,esporte_lazer
prod_01662,bebes
prod_01663,esporte_lazer
prod_01664,utilidades_domesticas
prod_01665,beleza_saude
prod_01666,automotivo
prod_01667,beleza_saude
prod_01668,perfumaria
prod_01669,beleza_saude
prod_01670,informatica_acessorios
prod_01671,beleza_saude
prod_01672,papelaria
prod_01673,relogios_presentes
prod_01674,brinquedos
prod_01675,automotivo
prod_01676,esporte_lazer
prod_01677,cool_stuff
prod_01678,esporte_lazer
prod_01679,esporte_lazer
prod_01680,utilidades_domesticas
prod_01681,cool_stuff
prod_01682,cool_stuff
prod_01683,eletronicos
prod_01684,beleza_saude
prod_01685,informatica_acessorios
prod_01686,beleza_saude
prod_01687,beleza_saude
prod_01688,esporte_lazer
prod_01689,beleza_saude
prod_01690,utilidades_domesticas
prod_01691,cama_mesa_banho
prod_01692,beleza_saude
prod_01693,esporte_lazer
prod_01694,esporte_lazer
prod_01695,utilidades_domesticas
prod_01696,telefonia
prod_01697,informatica_acessorios
prod_01698,beleza_saude
prod_01699,informatica_acessorios
prod_01700,cool_stuff
prod_01701,automotivo
prod_01702,moveis_decoracao
prod_01703,perfumaria
prod_01704,moveis_decoracao
prod_01705,utilidades_domesticas
prod_01706,moveis_decoracao
prod_01707,telefonia
prod_01708,informatica_acessorios
prod_01709,esporte_lazer
prod_01710,brinquedos
prod_01711,moveis_decoracao
prod_01712,utilidades_domesticas
prod_01713,beleza_saude
prod_01714,ferramentas_jardim
prod_01715,cama_mesa_banho
prod_01716,moveis_escritorio
prod_01717,beleza_saude
prod_01718,moveis_decoracao
prod_01719,telefonia
prod_01720,beleza_saude
prod_01721,informatica_acessorios
prod_01722,esporte_lazer
prod_01723,telefonia
prod_01724,cama_mesa_banho
prod_01725,moveis_decoracao
prod_01726,perfumaria
prod_01727,relogios_presentes
prod_01728,moveis_escritorio
prod_01729,automotivo
prod_01730,cama_mesa_banho
prod_01731,pet_shop
prod_01732,moveis_escritorio
prod_01733,informatica_acessorios
prod_01734,relogios_presentes
prod_01735,cama_mesa_banho
prod_01736,telefonia
prod_01737,informatica_acessorios
prod_01738,automotivo
prod_01739,ferramentas_jardim
prod_01740,informatica_acessorios
prod_01741,beleza_saude
prod_01742,moveis_decoracao
prod_01743,utilidades_domesticas
prod_01744,telefonia
prod_01745,telefonia
prod_01746,informatica_acessorios
prod_01747,cama_mesa_banho
prod_01748,moveis_decoracao
prod_01749,moveis_decoracao
prod_01750,ferramentas_jardim
prod_01751,moveis_decoracao
prod_01752,cool_stuff
prod_01753,perfumaria
prod_01754,fashion_bolsas_e_acessorios
prod_01755,alimentos_bebidas
prod_01756,telefonia
prod_01757,cama_mesa_banho
prod_01758,pet_shop
prod_01759,informatica_acessorios
prod_01760,moveis_decoracao
prod_01761,informatica_acessorios
prod_01762,cool_stuff
prod_01763,esporte_lazer
prod_01764,ferramentas_jardim
prod_01765,eletronicos
prod_01766,telefonia
prod_01767,moveis_decoracao
prod_01768,cool_stuff
prod_01769,informatica_acessorios
prod_01770,cama_mesa_banho
prod_01771,bebes
prod_01772,esporte_lazer
prod_01773,esporte_lazer
prod_01774,informatica_acessorios
prod_01775,telefonia
prod_01776,bebes
prod_01777,cool_stuff
prod_01778,beleza_saude
prod_01779,informatica_acessorios
prod_01780,telefonia
prod_01781,beleza_saude
prod_01782,moveis_decoracao
prod_01783,utilidades_domesticas
prod_01784,esporte_lazer
prod_01785,esporte_lazer
prod_01786,beleza_saude
prod_01787,esporte_lazer
prod_01788,cama_mesa_banho
prod_01789,telefonia
prod_01790,beleza_saude
prod_01791,moveis_decoracao
prod_01792,brinquedos
prod_01793,utilidades_domesticas
prod_01794,moveis_decoracao
prod_01795,perfumaria
prod_01796,automotivo
prod_01797,perfumaria
prod_01798,beleza_saude
prod_01799,utilidades_domesticas
prod_01800,automotivo
prod_01801,relogios_presentes
prod_01802,cama_mesa_banho
prod_01803,cama_mesa_banho
prod_01804,informatica_acessorios
prod_01805,informatica_acessorios
prod_01806,esporte_lazer
prod_01807,telefonia
prod_01808,utilidades_domesticas
prod_01809,beleza_saude
prod_01810,esporte_lazer
prod_01811,pet_shop
prod_01812,telefonia
prod_01813,moveis_decoracao
prod_01814,ferramentas_jardim
prod_01815,beleza_saude
prod_01816,bebes
prod_01817,eletronicos
prod_01818,esporte_lazer
prod_01819,perfumaria
prod_01820,telefonia
prod_01821,automotivo
prod_01822,brinquedos
prod_01823,ferramentas_jardim
prod_01824,ferramentas_jardim
prod_01825,fashion_bolsas_e_acessorios
prod_01826,brinquedos
prod_01827,ferramentas_jardim
prod_01828,eletronicos
prod_01829,cool_stuff
prod_01830,brinquedos
prod_01831,cama_mesa_banho
prod_01832,telefonia
prod_01833,beleza_saude
prod_01834,ferramentas_jardim
prod_01835,relogios_presentes
prod_01836,informatica_acessorios
prod_01837,pet_shop
prod_01838,moveis_decoracao
prod_01839,perfumaria
prod_01840,eletronicos
prod_01841,brinquedos
prod_01842,pet_shop
prod_01843,pet_shop
prod_01844,utilidades_domesticas
prod_01845,automotivo
prod_01846,pet_shop
prod_01847,fashion_bolsas_e_acessorios
prod_01848,perfumaria
prod_01849,informatica_acessorios
prod_01850,beleza_saude
prod_01851,beleza_saude
prod_01852,fashion_bolsas_e_acessorios
prod_01853,cool_stuff
prod_01854,informatica_acessorios
prod_01855,pet_shop
prod_01856,informatica_acessorios
prod_01857,informatica_acessorios
prod_01858,esporte_lazer
prod_01859,perfumaria
prod_01860,pet_shop
prod_01861,beleza_saude
prod_01862,relogios_presentes
prod_01863,cama_mesa_banho
prod_01864,beleza_saude
prod_01865,cama_mesa_banho
prod_01866,esporte_lazer
prod_01867,esporte_lazer
prod_01868,esporte_lazer
prod_01869,bebes
prod_01870,cama_mesa_banho
prod_01871,perfumaria
prod_01872,brinquedos
prod_01873,utilidades_domesticas
prod_01874,esporte_lazer
prod_01875,beleza_saude
prod_01876,esporte_lazer
prod_01877,cool_stuff
prod_01878,moveis_decoracao
prod_01879,beleza_saude
prod_01880,ferramentas_jardim
prod_01881,relogios_presentes
prod_01882,fashion_bolsas_e_acessorios
prod_01883,cool_stuff
prod_01884,beleza_saude
prod_01885,bebes
prod_01886,automotivo
prod_01887,cool_stuff
prod_01888,utilidades_domesticas
prod_01889,cama_mesa_banho
prod_01890,alimentos_bebidas
prod_01891,automotivo
prod_01892,cama_mesa_banho
prod_01893,automotivo
prod_01894,bebes
prod_01895,bebes
prod_01896,moveis_decoracao
prod_01897,informatica_acessorios
prod_01898,relogios_presentes
prod_01899,automotivo
prod_01900,cama_mesa_banho
prod_01901,cool_stuff
prod_01902,relogios_presentes
prod_01903,pet_shop
prod_01904,beleza_saude
prod_01905,cool_stuff
prod_01906,pet_shop
prod_01907,ferramentas_jardim
prod_01908,automotivo
prod_01909,beleza_saude
prod_01910,informatica_acessorios
prod_01911,eletronicos
prod_01912,beleza_saude
prod_01913,ferramentas_jardim
prod_01914,moveis_decoracao
prod_01915,cama_mesa_banho
prod_01916,utilidades_domesticas
prod_01917,informatica_acessorios
prod_01918,beleza_saude
prod_01919,bebes
prod_01920,utilidades_domesticas
prod_01921,beleza_saude
prod_01922,brinquedos
prod_01923,ferramentas_jardim
prod_01924,ferramentas_jardim
prod_01925,ferramentas_jardim
prod_01926,moveis_escritorio
prod_01927,utilidades_domesticas
prod_01928,beleza_saude
prod_01929,brinquedos
prod_01930,eletronicos
prod_01931,perfumaria
prod_01932,pet_shop
prod_01933,utilidades_domesticas
prod_01934,beleza_saude
prod_01935,beleza_saude
prod_01936,beleza_saude
prod_01937,bebes
prod_01938,beleza_saude
prod_01939,fashion_bolsas_e_acessorios
prod_01940,moveis_decoracao
prod_01941,automotivo
prod_01942,beleza_saude
prod_01943,relogios_presentes
prod_01944,moveis_decoracao
prod_01945,telefonia
prod_01946,cool_stuff
prod_01947,utilidades_domesticas
prod_01948,pet_shop
prod_01949,alimentos_bebidas
prod_01950,ferramentas_jardim
prod_01951,telefonia
prod_01952,esporte_lazer
prod_01953,informatica_acessorios
prod_01954,beleza_saude
prod_01955,moveis_escritorio
prod_01956,moveis_decoracao
prod_01957,perfumaria
prod_01958,moveis_decoracao
prod_01959,ferramentas_jardim
prod_01960,moveis_decoracao
prod_01961,eletronicos
prod_01962,informatica_acessorios
prod_01963,cool_stuff
prod_01964,pet_shop
prod_01965,pet_shop
prod_01966,beleza_saude
prod_01967,cama_mesa_banho
prod_01968,moveis_decoracao
prod_01969,automotivo
prod_01970,esporte_lazer
prod_01971,relogios_presentes
prod_01972,ferramentas_jardim
prod_01973,utilidades_domesticas
prod_01974,cama_mesa_banho
prod_01975,esporte_lazer
prod_01976,relogios_presentes
prod_01977,cama_mesa_banho
prod_01978,eletronicos
prod_01979,beleza_saude
prod_01980,eletronicos
prod_01981,bebes
prod_01982,utilidades_domesticas
prod_01983,beleza_saude
prod_01984,eletronicos
prod_01985,automotivo
prod_01986,moveis_escritorio
prod_01987,telefonia
prod_01988,automotivo
prod_01989,cama_mesa_banho
prod_01990,beleza_saude
prod_01991,cool_stuff
prod_01992,papelaria
prod_01993,beleza_saude
prod_01994,utilidades_domesticas
prod_01995,automotivo
prod_01996,telefonia
prod_01997,beleza_saude
prod_01998,informatica_acessorios
prod_01999,automotivo
prod_02000,cama_mesa_banho
prod_02001,telefonia
prod_02002,beleza_saude
prod_02003,bebes
prod_02004,utilidades_domesticas
prod_02005,beleza_saude
prod_02006,esporte_lazer
prod_02007,informatica_acessorios
prod_02008,ferramentas_jardim
prod_02009,perfumaria
prod_02010,esporte_lazer
prod_02011,pet_shop
prod_02012,cool_stuff
prod_02013,cama_mesa_banho
prod_02014,automotivo
prod_02015,papelaria
